search_term,stockcode,name,brand,price,cup_price,package_size,image_url,url
White Cabbage,149792,Macro Fresh Cabbage Organic Green Half,Macro,5.9,$5.90 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/149792.jpg,https://www.woolworths.com.au/shop/productdetails/149792
White Cabbage,255755,Organic Red Cabbage Half,,,,each,https://cdn0.woolworths.media/content/wowproductimages/small/255755.jpg,https://www.woolworths.com.au/shop/productdetails/255755
White Cabbage,170154,Fresh Chinese Cabbage Wombok Half,,2.45,$2.45 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/170154.jpg,https://www.woolworths.com.au/shop/productdetails/170154
White Cabbage,134984,Cabbage Red Whole,,8.5,$8.50 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/134984.jpg,https://www.woolworths.com.au/shop/productdetails/134984
Whole black peppercorns,111298,McKenzie's Whole Black Peppercorn Grinder,McKenzie's,9.95,$0.50 / 10G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/111298.jpg,https://www.woolworths.com.au/shop/productdetails/111298
Whole black peppercorns,320994,McKenzie's Whole Black Peppercorn Refill,McKenzie's,6.95,$0.35 / 10G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/320994.jpg,https://www.woolworths.com.au/shop/productdetails/320994
Whole black peppercorns,118118,Saxa Black Whole Peppercorns Pepper,Saxa,7,$0.37 / 10G,190g,https://cdn0.woolworths.media/content/wowproductimages/small/118118.jpg,https://www.woolworths.com.au/shop/productdetails/118118
Whole black peppercorns,6010673,McKenzie's Black Peppercorn Grinder,McKenzie's,4,$0.89 / 10G,45g,https://cdn0.woolworths.media/content/wowproductimages/small/6010673.jpg,https://www.woolworths.com.au/shop/productdetails/6010673
Whole black peppercorns,94618,Hoyt's Pepper Black Whole,Hoyt's,5.6,$0.56 / 10G,100g,https://cdn0.woolworths.media/content/wowproductimages/small/094618.jpg,https://www.woolworths.com.au/shop/productdetails/94618
Whole black peppercorns,500876,Natural Large Black Peppercorns Grinder,Natural,6.3,$0.48 / 10G,130g,https://cdn0.woolworths.media/content/wowproductimages/small/500876.jpg,https://www.woolworths.com.au/shop/productdetails/500876
Whole black peppercorns,345832,Woolworths Black Peppercorn Refillable Grinder,Woolworths,,,124g,https://cdn0.woolworths.media/content/wowproductimages/small/345832.jpg,https://www.woolworths.com.au/shop/productdetails/345832
Whole black peppercorns,6000325,Woolworths Black Peppercorn Cracked,Woolworths,2,$5.88 / 100G,34g,https://cdn0.woolworths.media/content/wowproductimages/small/6000325.jpg,https://www.woolworths.com.au/shop/productdetails/6000325
Whole black peppercorns,334639,Woolworths Pepper Grinder Black Peppercorn,Woolworths,4,$0.80 / 10G,50g,https://cdn0.woolworths.media/content/wowproductimages/small/334639.jpg,https://www.woolworths.com.au/shop/productdetails/334639
Whole black peppercorns,386602,Woolworths Black Peppercorn Refill,Woolworths,5.5,$0.28 / 10G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/386602.jpg,https://www.woolworths.com.au/shop/productdetails/386602
Red Potatoes,111670,Potato Red Washed,,0.9,$0.90 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/111670.jpg,https://www.woolworths.com.au/shop/productdetails/111670
Red Potatoes,101638,Woolworths Red Washed Potatoes Bag,Woolworths,6,$3.00 / 1KG,2kg,https://cdn0.woolworths.media/content/wowproductimages/small/101638.jpg,https://www.woolworths.com.au/shop/productdetails/101638
Red Potatoes,385086,Woolworths Baby Red Washed Potato Bag,Woolworths,4.8,$4.80 / 1KG,1kg,https://cdn0.woolworths.media/content/wowproductimages/small/385086.jpg,https://www.woolworths.com.au/shop/productdetails/385086
Red Potatoes,208895,Potato White Washed,,0.9,$0.90 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/208895.jpg,https://www.woolworths.com.au/shop/productdetails/208895
Red Potatoes,386219,Woolworths Roasting Potatoes,Woolworths,7.5,$5.00 / 1KG,1.5kg,https://cdn0.woolworths.media/content/wowproductimages/small/386219.jpg,https://www.woolworths.com.au/shop/productdetails/386219
Red Potatoes,177574,Woolworths Mashing Potatoes Bag,Woolworths,7.5,$5.00 / 1KG,1.5kg,https://cdn0.woolworths.media/content/wowproductimages/small/177574.jpg,https://www.woolworths.com.au/shop/productdetails/177574
Red Potatoes,829357,Spud Lite Prepack Potato,Spud Lite,7.5,$5.00 / 1KG,1.5kg,https://cdn0.woolworths.media/content/wowproductimages/small/829357.jpg,https://www.woolworths.com.au/shop/productdetails/829357
Red Potatoes,828744,Woolworths Classic Potato Mash,Woolworths,6.75,$1.42 / 100G,475g,https://cdn0.woolworths.media/content/wowproductimages/small/828744.jpg,https://www.woolworths.com.au/shop/productdetails/828744
Red Potatoes,246566,Potato Brushed,,1.18,$1.18 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/246566.jpg,https://www.woolworths.com.au/shop/productdetails/246566
Red Potatoes,674323,Woolworths Sweet Potato Mash NULL,Woolworths,6.75,$1.42 / 100G,475g,https://cdn0.woolworths.media/content/wowproductimages/small/674323.jpg,https://www.woolworths.com.au/shop/productdetails/674323
Bouillon Cubes,32465,OXO Beef Stock Cubes,OXO,2.8,$0.39 / 10G,71g,https://cdn0.woolworths.media/content/wowproductimages/small/032465.jpg,https://www.woolworths.com.au/shop/productdetails/32465
Bouillon Cubes,32714,OXO Chicken Stock Cubes,OXO,2.8,$0.39 / 10G,71g,https://cdn0.woolworths.media/content/wowproductimages/small/032714.jpg,https://www.woolworths.com.au/shop/productdetails/32714
Bouillon Cubes,794812,Massel 7's Beef Cubes,Massel,1,$0.29 / 10G,35g,https://cdn0.woolworths.media/content/wowproductimages/small/794812.jpg,https://www.woolworths.com.au/shop/productdetails/794812
Bouillon Cubes,83117,Vegeta Chicken Stock Cubes,Vegeta,2,$0.33 / 10G,60g,https://cdn0.woolworths.media/content/wowproductimages/small/083117.jpg,https://www.woolworths.com.au/shop/productdetails/83117
Bouillon Cubes,82540,Vegeta Beef Stock Cubes,Vegeta,2,$0.33 / 10G,60g,https://cdn0.woolworths.media/content/wowproductimages/small/082540.jpg,https://www.woolworths.com.au/shop/productdetails/82540
Bouillon Cubes,505355,Massel 7's Cubes Vegetable,Massel,1,$0.29 / 10G,35g,https://cdn0.woolworths.media/content/wowproductimages/small/505355.jpg,https://www.woolworths.com.au/shop/productdetails/505355
Bouillon Cubes,794766,Massel 7's Chicken Cubes,Massel,1,$0.29 / 10G,35g,https://cdn0.woolworths.media/content/wowproductimages/small/794766.jpg,https://www.woolworths.com.au/shop/productdetails/794766
Pork knuckle,78575,Woolworths Slow Cooked Bavarian Style Pork Knuckle,Woolworths,13.8,$11.50 / 1KG,630g - 1.2kg,https://cdn0.woolworths.media/content/wowproductimages/small/078575.jpg,https://www.woolworths.com.au/shop/productdetails/78575
Pork knuckle,477866,Bertocchi Smoked Pork Bones,Bertocchi,13.5,$13.50 / 1KG,per 100g,https://cdn0.woolworths.media/content/wowproductimages/small/477866.jpg,https://www.woolworths.com.au/shop/productdetails/477866
Pork knuckle,764406,Woolworths Pork Loin Roast Boneless Small,Woolworths,26,$13.00 / 1KG,1.2kg - 2kg,https://cdn0.woolworths.media/content/wowproductimages/small/764406.jpg,https://www.woolworths.com.au/shop/productdetails/764406
Pork knuckle,764527,Woolworths Pork Leg Roast Boneless Boneless Small,Woolworths,28.6,$11.00 / 1KG,1.2kg - 2.6kg,https://cdn0.woolworths.media/content/wowproductimages/small/764527.jpg,https://www.woolworths.com.au/shop/productdetails/764527
Pork knuckle,6021487,Woolworths Smoked Pork Hock,Woolworths,18,$12.00 / 1KG,500g - 1.5kg,https://cdn0.woolworths.media/content/wowproductimages/small/6021487.jpg,https://www.woolworths.com.au/shop/productdetails/6021487
Pork knuckle,6021274,Woolworths Smoked Pork Bones,Woolworths,6.75,$13.50 / 1KG,500g,https://cdn0.woolworths.media/content/wowproductimages/small/6021274.jpg,https://www.woolworths.com.au/shop/productdetails/6021274
Pork knuckle,764541,Woolworths Pork Shoulder Roast Boneless Boneless Small,Woolworths,29.4,$10.50 / 1KG,1.3kg - 2.8kg,https://cdn0.woolworths.media/content/wowproductimages/small/764541.jpg,https://www.woolworths.com.au/shop/productdetails/764541
Whipping Cream,804284,Devondale Long Life UHT Thickened Whipping Cream,Devondale,3,$1.20 / 100ML,250mL,https://cdn0.woolworths.media/content/wowproductimages/small/804284.jpg,https://www.woolworths.com.au/shop/productdetails/804284
Whipping Cream,295648,Woolworths Whipped Cream,Woolworths,5.3,$2.12 / 100G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/295648.jpg,https://www.woolworths.com.au/shop/productdetails/295648
Whipping Cream,48720,Woolworths Thickened Cream,Woolworths,5.2,$0.87 / 100ML,600mL,https://cdn0.woolworths.media/content/wowproductimages/small/048720.jpg,https://www.woolworths.com.au/shop/productdetails/48720
Whipping Cream,310008,Dairy Farmers Pure Cream,Dairy Farmers,6.45,$1.29 / 100ML,500mL,https://cdn0.woolworths.media/content/wowproductimages/small/310008.jpg,https://www.woolworths.com.au/shop/productdetails/310008
Whipping Cream,48124,Pura Thick Cream Dollop,Pura,5.05,$1.68 / 100ML,300mL,https://cdn0.woolworths.media/content/wowproductimages/small/048124.jpg,https://www.woolworths.com.au/shop/productdetails/48124
Almond Flour,142421,McKenzie's Almond Flour,McKenzie's,8,$26.67 / 1KG,300g,https://cdn0.woolworths.media/content/wowproductimages/small/142421.jpg,https://www.woolworths.com.au/shop/productdetails/142421
Almond Flour,184895,Woolworths Almond Flour,Woolworths,10,$25.00 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/184895.jpg,https://www.woolworths.com.au/shop/productdetails/184895
Almond Flour,610610,Woolworths Almond Meal,Woolworths,7,$17.50 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/610610.jpg,https://www.woolworths.com.au/shop/productdetails/610610
Almond Flour,120690,Woolworths Almond Meal,Woolworths,11,$16.54 / 1KG,665g,https://cdn0.woolworths.media/content/wowproductimages/small/120690.jpg,https://www.woolworths.com.au/shop/productdetails/120690
Almond Flour,161519,Macro Organic Australian Almond Meal,Macro,12.7,$6.35 / 100G,200g,https://cdn0.woolworths.media/content/wowproductimages/small/161519.jpg,https://www.woolworths.com.au/shop/productdetails/161519
Almond Flour,726281,Woolworths Almond Meal,Woolworths,5.7,$38.00 / 1KG,150g,https://cdn0.woolworths.media/content/wowproductimages/small/726281.jpg,https://www.woolworths.com.au/shop/productdetails/726281
Almond Flour,726280,Woolworths Almonds Flaked,Woolworths,3.5,$29.17 / 1KG,120g,https://cdn0.woolworths.media/content/wowproductimages/small/726280.jpg,https://www.woolworths.com.au/shop/productdetails/726280
Almond Flour,357265,Macro Natural Almond Spread,Macro,6,$2.40 / 100G,250g,https://cdn0.woolworths.media/content/wowproductimages/small/357265.jpg,https://www.woolworths.com.au/shop/productdetails/357265
Almond Flour,1122405117,Pbco. Premium Australian Almond Flour 800g,PBCo.,32.95,$4.12 / 100G,800G,https://cdn0.woolworths.media/content/wowproductimages/small/1122405117.jpg,https://www.woolworths.com.au/shop/productdetails/1122405117
Almond Flour,726350,Woolworths Almonds Slivered,Woolworths,3.5,$29.17 / 1KG,120g,https://cdn0.woolworths.media/content/wowproductimages/small/726350.jpg,https://www.woolworths.com.au/shop/productdetails/726350
Mixed Beef Cuts,141203,Woolworths Beef Chuck Large,Woolworths,30,$20.00 / 1KG,650g - 1.5kg,https://cdn0.woolworths.media/content/wowproductimages/small/141203.jpg,https://www.woolworths.com.au/shop/productdetails/141203
Mixed Beef Cuts,239598,Woolworths Pork & Beef Mince,Woolworths,6.25,$12.50 / 1KG,500g,https://cdn0.woolworths.media/content/wowproductimages/small/239598.jpg,https://www.woolworths.com.au/shop/productdetails/239598
Mixed Beef Cuts,6026139,Woolworths Osso Bucco Large,Woolworths,18,$15.00 / 1KG,800g - 1.2kg,https://cdn0.woolworths.media/content/wowproductimages/small/6026139.jpg,https://www.woolworths.com.au/shop/productdetails/6026139
Mixed Beef Cuts,82223,Woolworths Beef Rump Medallions Thick Cut Steak,Woolworths,18.5,$46.25 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/082223.jpg,https://www.woolworths.com.au/shop/productdetails/82223
Mixed Beef Cuts,82225,Woolworths Beef Porterhouse Steak Thick Cut,Woolworths,18,$60.00 / 1KG,300g,https://cdn0.woolworths.media/content/wowproductimages/small/082225.jpg,https://www.woolworths.com.au/shop/productdetails/82225
Mixed Beef Cuts,918022,Pastoral Rare Roast Beef Sliced From The Deli,Pastoral,42,$42.00 / 1KG,per 100g,https://cdn0.woolworths.media/content/wowproductimages/small/918022.jpg,https://www.woolworths.com.au/shop/productdetails/918022
Mixed Beef Cuts,6047034,Woolworths Roast Beef Shaved From The Deli,Woolworths,38,$38.00 / 1KG,per 100g,https://cdn0.woolworths.media/content/wowproductimages/small/6047034.jpg,https://www.woolworths.com.au/shop/productdetails/6047034
Mixed Beef Cuts,6046970,Woolworths Silverside Corned Beef Shaved From The Deli,Woolworths,26,$26.00 / 1KG,per 100g,https://cdn0.woolworths.media/content/wowproductimages/small/6046970.jpg,https://www.woolworths.com.au/shop/productdetails/6046970
Mixed Beef Cuts,544698,Primo Roast Beef,Primo,3.95,$49.38 / 1KG,80g,https://cdn0.woolworths.media/content/wowproductimages/small/544698.jpg,https://www.woolworths.com.au/shop/productdetails/544698
Mixed Beef Cuts,6040154,Woolworths Roast Beef Sliced From The Deli,Woolworths,,,per 100g,https://cdn0.woolworths.media/content/wowproductimages/small/6040154.jpg,https://www.woolworths.com.au/shop/productdetails/6040154
Morcilla,35467,Moro Balsamic Vinegar Of Modena,Moro,4,$0.80 / 100ML,500mL,https://cdn0.woolworths.media/content/wowproductimages/small/035467.jpg,https://www.woolworths.com.au/shop/productdetails/35467
Morcilla,1117013919,12 Morceaux faciles op. 4 Vol. 2,Schott Music,24.95,,,https://cdn0.woolworths.media/content/wowproductimages/small/1117013919.jpg,https://www.woolworths.com.au/shop/productdetails/1117013919
Morcilla,1123134145,Mor Belladonna Bloom,MOR,29.95,$29.95 / 1EA,,https://cdn0.woolworths.media/content/wowproductimages/small/1123134145.jpg,https://www.woolworths.com.au/shop/productdetails/1123134145
Morcilla,1123010879,Mor Floral Symphony,MOR,33.96,$33.96 / 1EA,,https://cdn0.woolworths.media/content/wowproductimages/small/1123010879.jpg,https://www.woolworths.com.au/shop/productdetails/1123010879
Morcilla,195090,Moro Vinegar White Wine,Moro,5,$1.00 / 100ML,500mL,https://cdn0.woolworths.media/content/wowproductimages/small/195090.jpg,https://www.woolworths.com.au/shop/productdetails/195090
Morcilla,145182,Fresh Corella Pear,,1.38,$1.38 / 1EA,each,https://cdn0.woolworths.media/content/wowproductimages/small/145182.jpg,https://www.woolworths.com.au/shop/productdetails/145182
Morcilla,195091,Moro Vinegar Red Wine,Moro,5,$1.00 / 100ML,500mL,https://cdn0.woolworths.media/content/wowproductimages/small/195091.jpg,https://www.woolworths.com.au/shop/productdetails/195091
Morcilla,97745,Moro Tradicional Mild Taste Olive Oil,Moro,27,$2.70 / 100ML,1L,https://cdn0.woolworths.media/content/wowproductimages/small/097745.jpg,https://www.woolworths.com.au/shop/productdetails/97745
Morcilla,32471,Rosella Red Cocktail Onions,Rosella,2.5,$16.67 / 1KG,150g,https://cdn0.woolworths.media/content/wowproductimages/small/032471.jpg,https://www.woolworths.com.au/shop/productdetails/32471
Morcilla,767044,Moro Dressings Italian Glaze,Moro,5.3,$4.49 / 100ML,118mL,https://cdn0.woolworths.media/content/wowproductimages/small/767044.jpg,https://www.woolworths.com.au/shop/productdetails/767044
Beef Cutlet,764994,Woolworths Lamb Cutlets Small,Woolworths,21.5,$43.00 / 1KG,250g - 500g,https://cdn0.woolworths.media/content/wowproductimages/small/764994.jpg,https://www.woolworths.com.au/shop/productdetails/764994
Beef Cutlet,286301,Macro Grass Fed Australian Lamb Cutlets,Macro,21.2,$53.00 / 1KG,200g - 400g,https://cdn0.woolworths.media/content/wowproductimages/small/286301.jpg,https://www.woolworths.com.au/shop/productdetails/286301
Beef Cutlet,765046,Woolworths Lamb Cutlets 8 - 10 Pieces,Woolworths,40.85,$43.00 / 1KG,550g - 950g,https://cdn0.woolworths.media/content/wowproductimages/small/765046.jpg,https://www.woolworths.com.au/shop/productdetails/765046
Beef Cutlet,354212,Woolworths RSPCA Approved Chicken Thigh Cutlets,Woolworths,7,$10.00 / 1KG,450g - 700g,https://cdn0.woolworths.media/content/wowproductimages/small/354212.jpg,https://www.woolworths.com.au/shop/productdetails/354212
Beef Cutlet,354118,Woolworths RSPCA Approved Chicken Thigh Cutlets,Woolworths,8,$8.00 / 1KG,per 180g,https://cdn0.woolworths.media/content/wowproductimages/small/354118.jpg,https://www.woolworths.com.au/shop/productdetails/354118
Beef Cutlet,141203,Woolworths Beef Chuck Large,Woolworths,30,$20.00 / 1KG,650g - 1.5kg,https://cdn0.woolworths.media/content/wowproductimages/small/141203.jpg,https://www.woolworths.com.au/shop/productdetails/141203
Beef Cutlet,82225,Woolworths Beef Porterhouse Steak Thick Cut,Woolworths,18,$60.00 / 1KG,300g,https://cdn0.woolworths.media/content/wowproductimages/small/082225.jpg,https://www.woolworths.com.au/shop/productdetails/82225
Beef Cutlet,764944,Woolworths Lamb Extra Trim Cutlets 4-6 Pieces,Woolworths,20.3,$58.00 / 1KG,250g - 350g,https://cdn0.woolworths.media/content/wowproductimages/small/764944.jpg,https://www.woolworths.com.au/shop/productdetails/764944
Beef Cutlet,82223,Woolworths Beef Rump Medallions Thick Cut Steak,Woolworths,18.5,$46.25 / 1KG,400g,https://cdn0.woolworths.media/content/wowproductimages/small/082223.jpg,https://www.woolworths.com.au/shop/productdetails/82223
